case,A,epsilon,time,nonlinear_delta_r_over_epsilon,linear_delta_r_over_epsilon,nonlinear_delta_psi_over_epsilon,linear_delta_psi_over_epsilon
stable_focus,0.1798139620137104,0.0001,330.0,0.001096453886573201,0.0010970726456658291,-0.00037777158623519824,-0.00037998832852819607
stable_focus,0.1798139620137104,0.0001,330.25,0.0010923811255558746,0.0010929610019907393,-0.000382369175766506,-0.0003845618239538591
stable_focus,0.1798139620137104,0.0001,330.5,0.0010882139245271816,0.0010887552579316659,-0.000386869689061875,-0.0003890382243744525
stable_focus,0.1798139620137104,0.0001,330.75,0.0010839538133744497,0.0010844569438945512,-0.0003912735913047527,-0.00039341799737630824
stable_focus,0.1798139620137104,0.0001,331.0,0.001079602315323669,0.001080067585690688,-0.000395581356005259,-0.00039770161775883614
stable_focus,0.1798139620137104,0.0001,331.25,0.0010751609513803828,0.0010755887043931848,-0.0003997934641675194,-0.00040188956739800754
stable_focus,0.1798139620137104,0.0001,331.5,0.001070631235888797,0.001071021816195577,-0.0004039103923547671,-0.0004059823351103922
stable_focus,0.1798139620137104,0.0001,331.75,0.0010660146798624481,0.0010663684322725002,-0.0004079326415551421,-0.0004099804165177516
stable_focus,0.1798139620137104,0.0001,332.0,0.0010613127876535344,0.0010616300586425028,-0.0004118607099812266,-0.00041388431391221593
stable_focus,0.1798139620137104,0.0001,332.25,0.0010565270580631392,0.0010568081960329687,-0.00041569510528249864,-0.00041769453612206723
stable_focus,0.1798139620137104,0.0001,332.5,0.0010516589876718996,0.0010519043397471631,-0.00041943632622665206,-0.0004214115983781296
stable_focus,0.1798139620137104,0.0001,332.75,0.0010467100641786686,0.0010469199795333343,-0.0004230849029451811,-0.00042503602218072574
stable_focus,0.1798139620137104,0.0001,333.0,0.0010416817708414072,0.0010418565994559387,-0.00042664136140624365,-0.0004285683351673343
stable_focus,0.1798139620137104,0.0001,333.25,0.0010365755853669611,0.0010367156777689197,-0.0004301062284106649,-0.0004320090709807927
stable_focus,0.1798139620137104,0.0001,333.5,0.001031392981021284,0.0010314986867911084,-0.00043348004574728094,-0.0004353587691382187
stable_focus,0.1798139620137104,0.0001,333.75,0.0010261354199680994,0.0010262070927836685,-0.00043676334549047624,-0.00043861797490054216
stable_focus,0.1798139620137104,0.0001,334.0,0.0010208043643711306,0.0010208423558295987,-0.0004399566824742074,-0.00044178723914270284
stable_focus,0.1798139620137104,0.0001,334.25,0.001015401267512317,0.0010154059297153289,-0.0004430606123650982,-0.0004448671182245394
stable_focus,0.1798139620137104,0.0001,334.5,0.0010099275749020364,0.0010098992618143487,-0.0004460756894419937,-0.00044785817386235386
stable_focus,0.1798139620137104,0.0001,334.75,0.001004384728719998,0.0010043237929728552,-0.0004490024779757462,-0.0004507609730011338
stable_focus,0.1798139620137104,0.0001,335.0,0.0009987741611539036,0.0009986809573975031,-0.0004518415533394382,-0.0004535760876875147
stable_focus,0.1798139620137104,0.0001,335.25,0.0009930972999505627,0.00099297218254512,-0.00045459348285703527,-0.0004563040949434389
stable_focus,0.1798139620137104,0.0001,335.5,0.000987355565085224,0.0009871988890144856,-0.0004572588516160714,-0.0004589455766405123
stable_focus,0.1798139620137104,0.0001,335.75,0.0009815503709820206,0.000981362490440104,-0.00045983823387940603,-0.00046150111937510503
stable_focus,0.1798139620137104,0.0001,336.0,0.0009756831231833019,0.000975464393388015,-0.000462332227502138,-0.00046397131434417616
stable_focus,0.1798139620137104,0.0001,336.25,0.0009697552205700788,0.0009695059972535398,-0.0004647414214575818,-0.0004663567572218292
stable_focus,0.1798139620137104,0.0001,336.5,0.0009637680575824703,0.0009634886941610862,-0.0004670664169315053,-0.00046865804803662795
stable_focus,0.1798139620137104,0.0001,336.75,0.000957723015337919,0.0009574138688659277,-0.00046930781621989937,-0.0004708757910496802
stable_focus,0.1798139620137104,0.0001,337.0,0.0009516214738436446,0.0009512828986578759,-0.0004714662224514221,-0.00047301059463343537
stable_focus,0.1798139620137104,0.0001,337.25,0.0009454648020046363,0.0009450971532670383,-0.00047354223958739894,-0.00047506307115131196
stable_focus,0.1798139620137104,0.0001,337.5,0.0009392543620645455,0.0009388579947714382,-0.0004755364921282812,-0.0004770338368380576
stable_focus,0.1798139620137104,0.0001,337.75,0.0009329915096056851,0.0009325667775066141,-0.000477449594582513,-0.0004789235116809044
stable_focus,0.1798139620137104,0.0001,338.0,0.000926677587997915,0.0009262248479771731,-0.0004792821692300997,-0.00048073271930153646
stable_focus,0.1798139620137104,0.0001,338.25,0.0009203139395008719,0.0009198335447702401,-0.00048103483696326776,-0.00048246208683881377
stable_focus,0.1798139620137104,0.0001,338.5,0.0009139018930515164,0.0009133941984708338,-0.00048270822616824915,-0.0004841122448323266
stable_focus,0.1798139620137104,0.0001,338.75,0.0009074427731459167,0.0009069081315791772,-0.00048430297328039273,-0.00048568382710676116
stable_focus,0.1798139620137104,0.0001,339.0,0.0009009378931779111,0.0009003766584298615,-0.00048581970724104195,-0.00048717747065706057
stable_focus,0.1798139620137104,0.0001,339.25,0.0008943885587697764,0.0008938010851129446,-0.0004872590705917723,-0.0004885938155344248
stable_focus,0.1798139620137104,0.0001,339.5,0.0008877960711028976,0.0008871827093968818,-0.0004886217033761575,-0.0004899335047331155
stable_focus,0.1798139620137104,0.0001,339.75,0.0008811617169257602,0.0008805228206533776,-0.0004899082439724367,-0.0004911971840781335
stable_focus,0.1798139620137104,0.0001,340.0,0.0008744867796561806,0.0008738226997840366,-0.0004911193438039696,-0.000492385502113674
stable_focus,0.1798139620137104,0.0001,340.25,0.0008677725304995221,0.0008670836191489099,-0.0004922556517961141,-0.0004934991099924771
stable_focus,0.1798139620137104,0.0001,340.5,0.0008610202362202557,0.0008603068424968542,-0.0004933178163191165,-0.0004945386613660091
stable_focus,0.1798139620137104,0.0001,340.75,0.0008542311502601763,0.0008534936248977206,-0.0004943064971230093,-0.0004955048122754735
stable_focus,0.1798139620137104,0.0001,341.0,0.0008474065205099635,0.0008466452126763685,-0.000495222347018931,-0.000496398221043719
stable_focus,0.1798139620137104,0.0001,341.25,0.0008405475859785128,0.0008397628433484524,-0.0004960660254793581,-0.0004972195481679647
stable_focus,0.1798139620137104,0.0001,341.5,0.0008336555745724894,0.00083284774555805,-0.0004968381903114327,-0.0004979694562134397
stable_focus,0.1798139620137104,0.0001,341.75,0.0008267317086474435,0.0008259011390170321,-0.0004975395104245273,-0.0004986486097078443
stable_focus,0.1798139620137104,0.0001,342.0,0.0008197771972362489,0.0008189242344462098,-0.0004981706447360068,-0.0004992576750367172
stable_focus,0.1798139620137104,0.0001,342.25,0.0008127932438206642,0.0008119182335182731,-0.0004987322607674649,-0.0004997973203396806
stable_focus,0.1798139620137104,0.0001,342.5,0.000805781043000664,0.0008048843288024211,-0.0004992250304813872,-0.0005002682154075389
stable_focus,0.1798139620137104,0.0001,342.75,0.0007987417782739925,0.0007978237037107737,-0.0004996496202891443,-0.0005006710315802982
stable_focus,0.1798139620137104,0.0001,343.0,0.0007916766253668328,0.0007907375324464986,-0.0005000067013205545,-0.0005010064416460425
stable_focus,0.1798139620137104,0.0001,343.25,0.0007845867489031377,0.0007836269799536275,-0.0005002969505341071,-0.0005012751197407343
stable_focus,0.1798139620137104,0.0001,343.5,0.000777473306845522,0.0007764932018686078,-0.000500521031565615,-0.0005014777412488827
stable_focus,0.1798139620137104,0.0001,343.75,0.0007703374460543699,0.0007693373444735156,-0.0005006796269246827,-0.0005016149827051208
stable_focus,0.1798139620137104,0.0001,344.0,0.0007631803033980589,0.0007621605446509557,-0.0005007734124595764,-0.0005016875216966905
stable_focus,0.1798139620137104,0.0001,344.25,0.0007560030090836278,0.0007549639298406142,-0.0005008030615205605,-0.000501696036766811
stable_focus,0.1798139620137104,0.0001,344.5,0.0007488066811056626,0.0007477486179975098,-0.0005007692549519049,-0.0005016412073189893
stable_focus,0.1798139620137104,0.0001,344.75,0.0007415924307974109,0.0007405157175518026,-0.0005006726683243201,-0.0005015237135221895
stable_focus,0.1798139620137104,0.0001,345.0,0.000734361357279667,0.0007332663273703095,-0.0005005139874780795,-0.0005013442362169687
stable_focus,0.1798139620137104,0.0001,345.25,0.0007271145496812181,0.0007260015367195962,-0.0005002938846532246,-0.0005011034568224779
stable_focus,0.1798139620137104,0.0001,345.5,0.0007198530893592903,0.0007187224252306689,-0.0005000130470778075,-0.0005008020572444075
stable_focus,0.1798139620137104,0.0001,345.75,0.0007125780498995482,0.0007114300628652771,-0.0004996721494898715,-0.0005004407197838429
stable_focus,0.1798139620137104,0.0001,346.0,0.0007052904893445344,0.0007041255098837709,-0.0004992718827256937,-0.0005000201270470304
stable_focus,0.1798139620137104,0.0001,346.25,0.0006979914624061223,0.0006968098168145469,-0.00049881292069065,-0.0004995409618560779
stable_focus,0.1798139620137104,0.0001,346.5,0.0006906820093632859,0.0006894840244250182,-0.0004982959453392333,-0.0004990039071605668
stable_focus,0.1798139620137104,0.0001,346.75,0.0006833631649438843,0.0006821491636941538,-0.0004977216389034922,-0.0004984096459500886
stable_focus,0.1798139620137104,0.0001,347.0,0.0006760359483326539,0.0006748062557865123,-0.0004970906844481426,-0.0004977588611677082
stable_focus,0.1798139620137104,0.0001,347.25,0.0006687013753836624,0.0006674563120278261,-0.0004964037600418969,-0.0004970522356243639
stable_focus,0.1798139620137104,0.0001,347.5,0.0006613604486283009,0.0006601003338820453,-0.0004956615506923612,-0.0004962904519141647
stable_focus,0.1798139620137104,0.0001,347.75,0.0006540141594957305,0.0006527393129298939,-0.0004948647386315841,-0.0004954741923306455
stable_focus,0.1798139620137104,0.0001,348.0,0.000646663491643551,0.0006453742308489045,-0.0004940139999853876,-0.0004946041387839312
stable_focus,0.1798139620137104,0.0001,348.25,0.0006393094187373549,0.0006380060593948867,-0.0004931100217042683,-0.0004936809727188432
stable_focus,0.1798139620137104,0.0001,348.5,0.0006319529055609507,0.0006306357603848873,-0.0004921534829671614,-0.0004927053750339278
stable_focus,0.1798139620137104,0.0001,348.75,0.0006245949024652475,0.0006232642856815191,-0.0004911450560141084,-0.0004916780260013959
stable_focus,0.1798139620137104,0.0001,349.0,0.0006172363564704852,0.0006158925771787918,-0.0004900854227996021,-0.0004905996051880457
stable_focus,0.1798139620137104,0.0001,349.25,0.0006098781990537816,0.000608521566789278,-0.0004889752627801336,-0.0004894707913770453
stable_focus,0.1798139620137104,0.0001,349.5,0.0006025213539206931,0.0006011521764327203,-0.00048781525291419214,-0.0004882922624907045
stable_focus,0.1798139620137104,0.0001,349.75,0.0005951667347847689,0.0005937853180259971,-0.0004866060684949325,-0.00048706469551413885
stable_focus,0.1798139620137104,0.0001,350.0,0.0005878152453675511,0.0005864218934744707,-0.0004853483839828421,-0.0004857887664198788
stable_focus,0.1798139620137104,0.0001,350.25,0.0005804677793985746,0.0005790627946646674,-0.0004840428757812987,-0.0004844651500934081
stable_focus,0.1798139620137104,0.0001,350.5,0.0005731252195051439,0.0005717089034583344,-0.0004826902147425649,-0.00048309452025962606
stable_focus,0.1798139620137104,0.0001,350.75,0.0005657884416532255,0.000564361091687783,-0.0004812910703311246,-0.00048167754941023374
stable_focus,0.1798139620137104,0.0001,351.0,0.0005584583073758864,0.0005570202211525766,-0.00047984611839524405,-0.00048021490873206943
stable_focus,0.1798139620137104,0.0001,351.25,0.0005511356704346326,0.0005496871436175078,-0.00047835602146051315,-0.0004787072680363332
stable_focus,0.1798139620137104,0.0001,351.5,0.0005438213745989628,0.0005423627008118435,-0.00047682145343230786,-0.00047715529568876784
stable_focus,0.1798139620137104,0.0001,351.75,0.0005365162536463686,0.0005350477244298977,-0.0004752430776688854,-0.0004755596585407595
stable_focus,0.1798139620137104,0.0001,352.0,0.0005292211313623341,0.0005277430361327891,-0.00047362155891628177,-0.0004739210218613447
stable_focus,0.1798139620137104,0.0001,352.25,0.0005219368215403364,0.0005204494475515081,-0.00047195755747964085,-0.00047224004927015444
stable_focus,0.1798139620137104,0.0001,352.5,0.0005146641257613993,0.0005131677602911849,-0.00047025174393366953,-0.0004705174026712857
stable_focus,0.1798139620137104,0.0001,352.75,0.0005074038400554315,0.0005058987659365803,-0.00046850476886906023,-0.000468753742188068
stable_focus,0.1798139620137104,0.0001,353.0,0.0005001567449092192,0.0004986432460587849,-0.00046671729064806655,-0.00046694972609877006
stable_focus,0.1798139620137104,0.0001,353.25,0.0004929236152584338,0.0004914019722231015,-0.0004648899676329421,-0.00046510601077320315
stable_focus,0.1798139620137104,0.0001,353.5,0.000485705216046739,0.00048417570599813115,-0.0004630234543001599,-0.00046322325061027235
stable_focus,0.1798139620137104,0.0001,353.75,0.00047850229889512264,0.0004769651989659818,-0.00046111839957507783,-0.0004613020979763882
stable_focus,0.1798139620137104,0.0001,354.0,0.0004713156087632342,0.000469771192733668,-0.0004591754562688344,-0.0004593432031448427
stable_focus,0.1798139620137104,0.0001,354.25,0.00046414587839826993,0.00046259441894561543,-0.00045719527275167593,-0.0004573472142360561
stable_focus,0.1798139620137104,0.0001,354.5,0.0004569938316656419,0.0004554355992973081,-0.0004551784862916186,-0.00045531477715874834
stable_focus,0.1798139620137104,0.0001,354.75,0.0004498601824387549,0.0004482954455500404,-0.0004531257485895779,-0.00045324653555200837
stable_focus,0.1798139620137104,0.0001,355.0,0.0004427456345990066,0.0004411746595467592,-0.0004510376974686814,-0.0004511431307282647
stable_focus,0.1798139620137104,0.0001,355.25,0.0004356508820357874,0.0004340739332289971,-0.00044891497907872946,-0.0004490052016171616
stable_focus,0.1798139620137104,0.0001,355.5,0.0004285766086464804,0.00042699394865486215,-0.0004467582151446159,-0.00044683338471032447
stable_focus,0.1798139620137104,0.0001,355.75,0.0004215234894466846,0.0004199353780181002,-0.0004445680473752489,-0.00044462831400702787
stable_focus,0.1798139620137104,0.0001,356.0,0.00041449218723954573,0.0004128988836681747,-0.000442345106932418,-0.00044239062096074205
stable_focus,0.1798139620137104,0.0001,356.25,0.00040748335927709434,0.0004058851181313986,-0.00044009002414524545,-0.0004401209344265833
stable_focus,0.1798139620137104,0.0001,356.5,0.0004004976483784617,0.0003988947241330583,-0.00043780342101618075,-0.0004378198806096455
stable_focus,0.1798139620137104,0.0001,356.75,0.0003935356895912179,0.0003919283346205638,-0.0004354859231558983,-0.00043548808301421214
stable_focus,0.1798139620137104,0.0001,357.0,0.0003865981101913718,0.0003849865727875445,-0.00043313815312195914,-0.0004331261623938441
stable_focus,0.1798139620137104,0.0001,357.25,0.0003796855241322561,0.00037807005209898045,-0.0004307607243125844,-0.0004307347367023597
stable_focus,0.1798139620137104,0.0001,357.5,0.00037279853648541916,0.00037117937631722463,-0.0004283542523464412,-0.000428314421045679
stable_focus,0.1798139620137104,0.0001,357.75,0.0003659377456610713,0.0003643151395290257,-0.0004259193517319737,-0.0004258658276345322
stable_focus,0.1798139620137104,0.0001,358.0,0.00035910373674674645,0.0003574779261734484,-0.00042345663003873213,-0.00042338956573804943
stable_focus,0.1798139620137104,0.0001,358.25,0.00035229708705841745,0.0003506683110707321,-0.0004209666928933764,-0.00042088624163820904
stable_focus,0.1798139620137104,0.0001,358.5,0.0003455183650302729,0.0003438868594520594,-0.0004184501450898992,-0.0004183564585851418
stable_focus,0.1798139620137104,0.0001,358.75,0.0003387681268840481,0.0003371341269901991,-0.00041590759031207014,-0.00041580081675330824
stable_focus,0.1798139620137104,0.0001,359.0,0.0003320469210699173,0.00033041065983103535,-0.00041333961725564805,-0.0004132199131984971
stable_focus,0.1798139620137104,0.0001,359.25,0.0003253552871562704,0.00032371699462597944,-0.00041074682766151227,-0.0004106143418157146
stable_focus,0.1798139620137104,0.0001,359.5,0.00031869375471949013,0.0003170536585652,-0.0004081298038416392,-0.0004079846932978946
stable_focus,0.1798139620137104,0.0001,359.75,0.00031206284334395207,0.00031042116941174333,-0.00040548913976534706,-0.0004053315550954509
