tag,beta,A,r,psi,J11,J12,J21,J22,trace,determinant,discriminant,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,s,g,gcrit,abs_g_over_gcrit,lambda_transverse
locked,0.1,0.2547327931226209,0.624741414626329,-0.20520026326378923,0.019093347622443493,0.11296899711712602,-0.25486940382744316,-0.026413829316964614,-0.007320481694521121,0.02828801252103735,-0.11309846063190958,-0.003660240847260565,-0.1681505728743658,-0.003660240847260565,0.1681505728743658,-0.07095020335515857,0.1839192004722846,0.07450944332356137,2.468401215582907,-0.13258474341077015
locked,0.1,0.2552686696697142,0.6238841730621347,-0.20517631761648028,0.019135036299740914,0.11308623732396002,-0.25608247768017356,-0.026277247528671478,-0.0071422112289305645,0.028456587760129395,-0.11377533985927892,-0.003571105614465284,-0.1686530016478205,-0.003571105614465284,0.1686530016478205,-0.07149812017810678,0.18458435750206678,0.07501699853787187,2.4605670861235605,-0.13245997133177684
locked,0.1,0.25580454621680737,0.6230289100215788,-0.20515254877420347,0.019176630272279522,0.1132024626619901,-0.2572952285499617,-0.026140991515591454,-0.006964361243311932,0.02862515737378996,-0.11445212716763249,-0.0034821806216559677,-0.1691538701653265,-0.0034821806216559677,0.1691538701653265,-0.07204638294398578,0.18524884560597588,0.07552551228848815,2.452798266344393,-0.1323356197327554
locked,0.1,0.25634042276390057,0.6221756078585237,-0.20512895455436883,0.019218130389045893,0.11331768065417333,-0.25850768038399974,-0.026005058870441744,-0.006786928481395851,0.028793722160258228,-0.11512882624282132,-0.003393464240697923,-0.1696531949616786,-0.003393464240697923,0.1696531949616786,-0.0725949998649132,0.18591268051908655,0.07603498022020265,2.445094086704177,-0.13221168535743655
locked,0.1,0.25687629931099376,0.6213242492291595,-0.20510553281434912,0.019259537484452482,0.11343189871018994,-0.25971985675727716,-0.025869447225521487,-0.006609909741069005,0.028962282896174512,-0.11580544067791297,-0.0033049548705344984,-0.1701509922670986,-0.0033049548705344984,0.1701509922670986,-0.07314397902354361,0.18657587773373355,0.0765453981806539,2.4374538792442886,-0.13208816500370696
locked,0.1,0.25741217585808696,0.6204748170847455,-0.20508228145049862,0.019300852378687835,0.11354512412905875,-0.2609317808819117,-0.02573415425177141,-0.006433301873083577,0.0291308403371492,-0.11648197397560657,-0.0032166509365417883,-0.17064727801492074,-0.0032166509365417883,0.17064727801492074,-0.07369332837642648,0.18723845250548524,0.07705676221297648,2.4298769780642817,-0.13196505552231874
locked,0.1,0.2579480524051802,0.6196272946645505,-0.20505919839719866,0.0193420758780569,0.11365736410167873,-0.2621434756162415,-0.025599177657859705,-0.006257101779802803,0.02929939521832051,-0.11715842955059923,-0.0031285508899014007,-0.17114206784905286,-0.0031285508899014007,0.17114206784905286,-0.07424305575728139,0.1879004198589601,0.07756906854876935,2.4223627197588824,-0.13184235381563517
locked,0.1,0.2584839289522734,0.6187816654890277,-0.20503628162593546,0.01938320877531031,0.11376862571329054,-0.26335496347359755,-0.025464515189297647,-0.006081306413987336,0.02946794825488881,-0.11783481073185444,-0.0030406532069936687,-0.17163537713118354,-0.0030406532069936687,0.17163537713118354,-0.0747931688801535,0.18856179459344405,0.07808231360133087,2.4149104438195095,-0.1317200568364169
locked,0.1,0.2590198054993666,0.6179379133531855,-0.20501352914440593,0.019424251849964234,0.11387891594586663,-0.2645662666308304,-0.025330164627580316,-0.005905912777616082,0.02963650014263691,-0.11851112076481082,-0.00295295638880804,-0.17212722094777083,-0.00295295638880804,0.17212722094777083,-0.07534367534248188,0.1892225912883485,0.07859649395917537,2.407519493002253,-0.1315981615866436
locked,0.1,0.25955568204645985,0.6170960223201597,-0.20499093899564536,0.019465205868609448,0.11398824168043113,-0.2657774069365765,-0.02519612378935463,-0.0057309179207451835,0.02980505155843402,-0.11918736281352177,-0.0028654589603725952,-0.17261761411681148,-0.0028654589603725952,0.17261761411681148,-0.07589458262807267,0.1898828243085038,0.07911160637980805,2.4001892136647136,-0.13147666511636993
locked,0.1,0.26009155859355304,0.6162559767149739,-0.20496850925719207,0.019506071585213666,0.11409660969931154,-0.26698840591928297,-0.025062390525609275,-0.00555631894039561,0.02997360316072467,-0.11986353996273129,-0.002778159470197803,-0.1731065711944027,-0.002778159470197803,0.1731065711944027,-0.07644589810998571,0.19054250780929727,0.07962764778375211,2.392918956073661,-0.13135556452261754
locked,0.1,0.26062743514064624,0.6154177611184909,-0.204946238040267,0.01954684974141231,0.11420402668832424,-0.268199284794978,-0.02492896272089124,-0.00538211297947893,0.030142155590000618,-0.1205396552198786,-0.0026910564897394684,-0.17359410648109472,-0.0026910564897394684,0.17359410648109472,-0.07699762905332688,0.19120165574165113,0.0801446152488065,2.3857080746856347,-0.13123485694829806
locked,0.1,0.26116331168773943,0.6145813603615364,-0.2049241234889824,0.019587541066792072,0.11431049923889769,-0.2694100644748254,-0.024795838292543948,-0.005208297225751876,0.03031070946926017,-0.12121571151704891,-0.002604148612875939,-0.17408023402805448,-0.002604148612875939,0.17408023402805448,-0.07754978261796386,0.19186028185686155,0.08066250600453803,2.3785559284020708,-0.13111453958116825
locked,0.1,0.2616991882348326,0.6137467595191961,-0.20490216377957315,0.019628146279165988,0.11441603385013444,-0.2706207655724553,-0.024663015189967552,-0.005034868910801564,0.030479265404453375,-0.12189171171286454,-0.0025174344554007803,-0.17456496764304152,-0.0025174344554007803,0.17456496764304152,-0.07810236586116043,0.19251839971129486,0.08118131742699038,2.3714618808007693,-0.13099460965281512
locked,0.1,0.2622350647819259,0.6129139439052841,-0.20488035711965158,0.019668666084840195,0.11452063693081277,-0.2718314084110647,-0.024530491393901385,-0.00486182530906119,0.03064782398491133,-0.1225676585943095,-0.0024309126545305933,-0.17504832089619535,-0.0024309126545305933,0.17504832089619535,-0.07865538574012595,0.19317602267093872,0.08170104703359474,2.3644253003453737,-0.13087506443767194
locked,0.1,0.26277094132901907,0.6120828990669572,-0.20485870174748197,0.01970910117887361,0.11462431480133503,-0.2730420130303457,-0.024398264915725505,-0.004689163736851895,0.030816385783767573,-0.12324355487851929,-0.0023445818684259493,-0.17553030712566367,-0.0023445818684259493,0.17553030712566367,-0.07920884911450533,0.19383316391584038,0.08222169247829444,2.3574455605740545,-0.13075590125205988
locked,0.1,0.26330681787611226,0.6112536107794991,-0.20483719593127822,0.019749452245329497,0.11472707369561742,-0.27425259919317657,-0.024266333796783765,-0.004516881551454268,0.03098495135836139,-0.12391940321449568,-0.0022584407757271323,-0.1760109394430469,-0.0022584407757271323,0.1760109394430469,-0.07976276274877958,0.194489836444397,0.08274325154684443,2.350522040269207,-0.13063711745325945
locked,0.1,0.2638426944232055,0.6104260650412424,-0.20481583796852088,0.019789719957520314,0.1148289197629291,-0.27546318639214895,-0.02413469610772493,-0.0043449761502046165,0.03115352125063313,-0.12459520618478667,-0.0021724880751023082,-0.17649023073869177,-0.0021724880751023082,0.17649023073869177,-0.08031713331460993,0.19514605307753902,0.08326572215230597,2.3436541236090704,-0.13051871043860702
locked,0.1,0.2643785709702987,0.6096002480686409,-0.20479462618529398,0.01982990497824538,0.11492985906967916,-0.2766737938558933,-0.024003349947863177,-0.004173444969617798,0.031322095987505585,-0.1252709663071079,-0.002086722484808899,-0.1769681936868232,-0.002086722484808899,0.1769681936868232,-0.08087196739310706,0.19580182646278624,0.08378910233070931,2.3368412003027683,-0.13040067764461744
locked,0.1,0.2649144475173919,0.6087761462914757,-0.20477355893564053,0.01987000796002202,0.11502989760115487,-0.2778844405552331,-0.02387229344455563,-0.004002285484533612,0.03149067608125536,-0.12594668603592174,-0.0020011427422667975,-0.17744484075052858,-0.0020011427422667975,0.17744484075052858,-0.08142727147703911,0.196457169078194,0.08431339023688739,2.330082665709762,-0.13028301654613045
locked,0.1,0.2654503240644851,0.6079537463481974,-0.2047526346009364,0.019910029545310175,0.1151290412632121,-0.2790951452091689,-0.023741524752597762,-0.003831495207287587,0.031659262029873646,-0.12662236776397112,-0.001915747603643797,-0.17792018418659747,-0.001915747603643797,0.17792018418659747,-0.0819830519729784,0.1971120932361905,0.08483858414047159,2.3233779209448135,-0.1301657246554816
locked,0.1,0.2659862006115783,0.6071330350814014,-0.20473185158928248,0.019949970366730647,0.11522729588391849,-0.28030592629068074,-0.023611042053635754,-0.0036610716869051076,0.03182785431741445,-0.12729801382376116,-0.001830535843452552,-0.17839423605021626,-0.001830535843452552,0.17839423605021626,-0.08253931520338112,0.19776661108729962,0.08536468242203524,2.316726372969555,-0.13004879952169635
locked,0.1,0.26652207715867154,0.6063139995334235,-0.20471120833491324,0.01998983104727742,0.11532466721515319,-0.2815168020323823,-0.023480843555594377,-0.003491012508316956,0.031996453414334776,-0.12797362648900587,-0.0017455062541584764,-0.178867008199532,-0.0017455062541584764,0.178867008199532,-0.08309606740861454,0.19842073462376775,0.08589168356938989,2.3101274346714633,-0.12993223872970538
locked,0.1,0.26705795370576474,0.6054966269420521,-0.20469070329762068,0.020029612200524446,0.11542116093416485,-0.28272779043203145,-0.023350927492120338,-0.0033213152915958916,0.0321650597778266,-0.1286492079760402,-0.0016606576457979493,-0.17933851230009148,-0.0016606576457979493,0.17933851230009148,-0.0836533147489333,0.19907447568309816,0.08641958617402876,2.3035805249311068,-0.12981603989958154
locked,0.1,0.26759383025285793,0.6046809047363718,-0.2046703349621971,0.02006931443082609,0.11551678264508387,-0.2839389092578527,-0.023221292122041874,-0.0031519776912157828,0.032333673852134245,-0.12932476044517105,-0.0015759888456078931,-0.17980875982913838,-0.0015759888456078931,0.17980875982913838,-0.08421106330638442,0.19972784595146828,0.0869483889276891,2.2970850686787605,-0.12970020068579863
locked,0.1,0.2681297067999512,0.6038668205327056,-0.20465010183789042,0.0201089383335128,0.11561153788039849,-0.2851501760537519,-0.023091935728841773,-0.002982997395328972,0.032502296068867904,-0.13000028600201108,-0.0014914986976644826,-0.18027776207980506,-0.0014914986976644826,0.18027776207980506,-0.08476931908667672,0.2003808569670752,0.08747809061906112,2.290640496940762,-0.129584718776509
locked,0.1,0.2686655833470444,0.6030543621306744,-0.20463000245787602,0.020148484495081106,0.11570543210238925,-0.2863616081443675,-0.022962856620145057,-0.0028143721250639513,0.03267092684730535,-0.13067578669876306,-0.0014071860625319774,-0.18074553016517658,-0.0014071860625319774,0.18074553016517658,-0.08532808802098912,0.20103352012337838,0.08800869013061162,2.2842462468766356,-0.12946959189284124
locked,0.1,0.2692014598941376,0.6022435175093587,-0.20461003537874203,0.020187953493378714,0.11579847070452713,-0.28757322263999774,-0.02283405312722013,-0.002646099633841416,0.03283956659468658,-0.1313512645354741,-0.001323049816920708,-0.18121207502224712,-0.001323049816920708,0.18121207502224712,-0.0858873759677353,0.20168584667226244,0.08854018643553235,2.2779017618074864,-0.12935481778821595
locked,0.1,0.26973733644123077,0.6014342748235659,-0.20459019917998955,0.020227345897784497,0.11589065901283398,-0.2887850364413853,-0.022705523604493495,-0.0024781777067089984,0.03300821570649901,-0.13202672146125002,-0.001239088853354501,-0.18167740741576127,-0.001239088853354501,0.18167740741576127,-0.08644718871427567,0.20233784772710964,0.08907257859479818,2.271606491236419,-0.1292403942476807
locked,0.1,0.27027321298832396,0.6006266224001883,-0.20457049246354445,0.020266662269384086,0.11598200228720966,-0.28999706624439636,-0.02257726642907626,-0.0023106041596921735,0.03317687456675767,-0.1327021593754479,-0.0011553020798460902,-0.18214153794195867,-0.0011553020798460902,0.18214153794195867,-0.08700753197859334,0.20298953426580302,0.08960586575434464,2.2653598908613954,-0.12912631908726108
locked,0.1,0.2708090895354172,0.5998205487346747,-0.20455091385328555,0.020305903161140084,0.11607250572272086,-0.29120932854453363,-0.02244928000030512,-0.002143376839165035,0.03334554354827156,-0.13337758012881157,-0.0010716884195825227,-0.18260447703219904,-0.0010716884195825227,0.18260447703219904,-0.08756841141090638,0.20364091713362725,0.09014004714233258,2.2591614225814083,-0.12901259015333116
locked,0.1,0.2713449660825104,0.5990160424875703,-0.2045314619945812,0.02034506911805883,0.11616217445086233,-0.292421839641388,-0.022321562739292346,-0.0019764936212335153,0.033514223012911,-0.13405298552460923,-0.000988246810616756,-0.18306623495651053,-0.000988246810616756,0.18306623495651053,-0.08812983259526284,0.20429200704612516,0.09067512206653894,2.2530105544959977,-0.12889920532199686
locked,0.1,0.2718808426296036,0.5982130924811697,-0.2045121355538415,0.02038416067735184,0.11625101354078078,-0.2936346156429216,-0.02219411308849044,-0.001809952411138599,0.03368291331186014,-0.13472837731970996,-0.0009049762055693029,-0.18352682182702204,-0.0009049762055693029,0.18352682182702204,-0.08869180105107041,0.20494281459185118,0.09121108991182161,2.2469067608991384,-0.12878616249849914
locked,0.1,0.27241671917669685,0.5974116876962366,-0.20449293321808001,0.020423178368593888,0.11633902800047179,-0.2948476724696798,-0.02206692951126526,-0.00164375114267137,0.033851614785868255,-0.13540375722565398,-0.0008218755713356833,-0.183986247601318,-0.0008218755713356833,0.183986247601318,-0.089254322234604,0.2055933502350758,0.0917479501376954,2.240849522267485,-0.12867345961662913
locked,0.1,0.27295259572379005,0.596611817268831,-0.2044738536944895,0.020462122713876194,0.11642622277794214,-0.29606102585885297,-0.02194001049148296,-0.0014778877776067678,0.034020327765488446,-0.13607912690967058,-0.0007389438888033874,-0.18444452208568746,-0.0007389438888033874,0.18444452208568746,-0.08981740154045542,0.20624362431839754,0.09228570227597914,2.234838325243804,-0.12856109463816173
locked,0.1,0.27348847227088324,0.5958134704871894,-0.20445489571002504,0.020500994227956596,0.11651260276234847,-0.2972746913682873,-0.021813354533104255,-0.0013123603051476591,0.034189052571317456,-0.1367544879956993,-0.0006561801525738348,-0.1849016549383072,-0.0006561801525738348,0.1849016549383072,-0.09038104430296942,0.2068936470653179,0.09282434592855203,2.228872662615542,-0.12844906555229985
locked,0.1,0.27402434881797644,0.5950166367887108,-0.2044360580110015,0.020539793418405065,0.11659817278510237,-0.29848868438034126,-0.021686960159791747,-0.0011471667413866828,0.034357789514221596,-0.13742984206535383,-0.0005735833706933396,-0.18535765567232032,-0.0005735833706933396,0.18535765567232032,-0.09094525579761945,0.20754342858272182,0.09336388076516995,2.2229520332893804,-0.1283373703751361
locked,0.1,0.27456022536506963,0.5942213057570032,-0.20441733936269946,0.020578520785746058,0.11668293762095104,-0.2997030201056764,-0.021560825914525523,-0.0009823051287794655,0.03452653889556135,-0.13810519065887938,-0.000491152564389738,-0.18581253365884623,-0.000491152564389738,0.18581253365884623,-0.09151004124236267,0.20819297886331373,0.09390430652137494,2.217075942261752,-0.12822600714912608
locked,0.1,0.2750961019121629,0.5934274671190083,-0.2043987385489812,0.020617176823597167,0.11676690198903089,-0.30091771358694364,-0.021434950359228613,-0.0008177735356314463,0.03469530100740869,-0.13878053527607917,-0.0004088867678157214,-0.18626629812990805,-0.0004088867678157214,0.18626629812990805,-0.09207540579895637,0.20884230778798726,0.0944456229964768,2.211243900585821,-0.1281149739425753
locked,0.1,0.2756319784592561,0.592635110742202,-0.2043802543719173,0.02065576201880405,0.11685007055389411,-0.3021327797023742,-0.021309332074402526,-0.0006535700555984764,0.034864076132758055,-0.13945587737721465,-0.0003267850277992347,-0.1867189581812828,-0.0003267850277992347,0.1867189581812828,-0.09264135457424003,0.20949142512813415,0.09498783005160706,2.205455425335194,-0.1280042688491395
locked,0.1,0.27616785500634927,0.59184422663186,-0.20436188565142238,0.020694276851572362,0.11693244792651147,-0.30334823316928117,-0.021183969658770854,-0.000489692807198492,0.03503286454573232,-0.14013121838388384,-0.00024484640359924426,-0.18717052277527826,-0.00024484640359924426,0.18717052277527826,-0.09320789262138485,0.21014034054789632,0.09553092760784267,2.1997100395646605,-0.12789388998733675
locked,0.1,0.2767037315534425,0.5910548049283918,-0.20434363122489932,0.02073272179559626,0.11701403866525065,-0.30456408854748607,-0.021058861728932038,-0.0003261399333357763,0.03520166651178446,-0.14080655967988173,-0.0001630699666678899,-0.18762100074344146,-0.0001630699666678899,0.18762100074344146,-0.09377502494111771,0.21078906360636834,0.09607491564440301,2.1940072722681405,-0.12778383550007127
locked,0.1,0.2772396081005357,0.5902668359047427,-0.2043254899468931,0.020771097318183596,0.11709484727683027,-0.3057803602426439,-0.020934006919020857,-0.00016290960083726116,0.03537048228789202,-0.14148190261203003,-8.145480041863579e-05,-0.1880704007891925,-8.145480041863579e-05,0.1880704007891925,-0.0943427564829068,0.21143760375973708,0.09661979419690396,2.1883466583342432,-0.12767410355416997
Hopf,0.1,0.2777754846476289,0.58948030996386,-0.20430746068875322,0.0208094038803781,0.1171748782172513,-0.30699706250949277,-0.020809403880378066,3.469446951953614e-17,0.035539312122747,-0.142157248490988,1.734723475976807e-17,-0.18851873149039333,1.734723475976807e-17,0.18851873149039333,-0.09491109214612073,0.21208597036337204,0.09716556335567718,2.1827277384995503,-0.1275646923399295
